"","age","sex","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_desc","is_recid","score_text"
"5270",27,"Male","25 - 45","African-American",0,6,2,1,13,"arrest case no charge",1,"Medium"
"5271",38,"Male","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"5272",38,"Male","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"5273",38,"Male","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"5274",38,"Male","25 - 45","Caucasian",0,5,0,0,2,"Possession of Cocaine",1,"Medium"
"5275",20,"Male","Less than 25","Caucasian",0,2,0,0,0,"Burglary Conveyance Unoccup",1,"Low"
"5276",20,"Male","Less than 25","Caucasian",0,2,0,0,0,"Burglary Conveyance Unoccup",1,"Low"
"5277",50,"Male","Greater than 45","African-American",0,1,0,0,1,"DUI Property Damage/Injury",0,"Low"
"5278",25,"Male","25 - 45","African-American",2,10,0,0,4,"arrest case no charge",1,"High"
"5279",25,"Male","25 - 45","African-American",2,10,0,0,4,"arrest case no charge",1,"High"
"5280",25,"Male","25 - 45","African-American",2,10,0,0,4,"arrest case no charge",1,"High"
"5281",25,"Male","25 - 45","African-American",2,10,0,0,4,"arrest case no charge",1,"High"
"5282",25,"Male","25 - 45","African-American",2,10,0,0,4,"arrest case no charge",1,"High"
"5283",25,"Male","25 - 45","African-American",2,10,0,0,4,"arrest case no charge",1,"High"
"5284",53,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Battery",0,"Low"
"5285",27,"Female","25 - 45","African-American",0,8,0,0,0,"Battery",1,"High"
"5286",27,"Female","25 - 45","African-American",0,8,0,0,0,"Battery",1,"High"
"5287",27,"Female","25 - 45","African-American",0,8,0,0,0,"Battery",1,"High"
"5288",38,"Male","25 - 45","African-American",2,8,0,0,10,"arrest case no charge",0,"High"
"5289",38,"Male","25 - 45","African-American",2,8,0,0,10,"arrest case no charge",0,"High"
"5291",60,"Male","Greater than 45","Caucasian",0,1,0,0,2,"arrest case no charge",0,"Low"
"5292",21,"Male","Less than 25","Other",0,5,0,0,0,"Burglary Structure Unoccup",1,"Medium"
"5293",21,"Male","Less than 25","Other",0,5,0,0,0,"Burglary Structure Unoccup",1,"Medium"
"5294",21,"Male","Less than 25","Other",0,5,0,0,0,"Burglary Structure Unoccup",1,"Medium"
"5295",21,"Male","Less than 25","Other",0,5,0,0,0,"Burglary Structure Unoccup",1,"Medium"
"5296",50,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Viol Injunct Domestic Violence",1,"Low"
"5297",50,"Male","Greater than 45","Caucasian",0,1,0,0,1,"Viol Injunct Domestic Violence",1,"Low"
"5298",41,"Male","25 - 45","African-American",0,5,0,0,4,"Child Abuse",0,"Medium"
"5299",34,"Male","25 - 45","African-American",0,2,0,0,4,"Aggravated Battery / Pregnant",1,"Low"
"5300",22,"Male","Less than 25","Caucasian",0,8,0,2,5,"Possession Of Alprazolam",1,"High"
"5301",22,"Male","Less than 25","Caucasian",0,8,0,2,5,"Possession Of Alprazolam",1,"High"
"5302",22,"Male","Less than 25","Caucasian",0,8,0,2,5,"Possession Of Alprazolam",1,"High"
"5303",22,"Male","Less than 25","Caucasian",0,8,0,2,5,"Possession Of Alprazolam",1,"High"
"5304",45,"Female","Greater than 45","Other",0,1,0,0,0,"Retail Theft $300 1st Offense",0,"Low"
"5305",29,"Male","25 - 45","African-American",0,10,0,1,20,"arrest case no charge",0,"High"
"5306",22,"Male","Less than 25","Caucasian",0,7,0,2,0,"Grand Theft (Motor Vehicle)",1,"Medium"
"5307",22,"Male","Less than 25","Caucasian",0,7,0,2,0,"Grand Theft (Motor Vehicle)",1,"Medium"
"5308",25,"Male","25 - 45","African-American",0,5,0,0,2,"Pos Cannabis W/Intent Sel/Del",0,"Medium"
"5309",42,"Male","25 - 45","African-American",0,4,0,0,1,"Felony Driving While Lic Suspd",1,"Low"
"5310",42,"Male","25 - 45","African-American",0,4,0,0,1,"Felony Driving While Lic Suspd",1,"Low"
"5312",34,"Male","25 - 45","Native American",1,6,0,0,9,"Felony Driving While Lic Suspd",0,"Medium"
"5313",27,"Female","25 - 45","Caucasian",0,3,0,0,2,"Possession Of Heroin",0,"Low"
"5314",27,"Female","25 - 45","Caucasian",0,3,0,0,2,"Possession Of Heroin",0,"Low"
"5315",27,"Female","25 - 45","Caucasian",0,3,0,0,2,"Possession Of Heroin",0,"Low"
"5316",27,"Female","25 - 45","Caucasian",0,3,0,0,2,"Possession Of Heroin",0,"Low"
"5317",27,"Female","25 - 45","Caucasian",0,3,0,0,2,"Possession Of Heroin",0,"Low"
"5319",51,"Male","Greater than 45","Other",0,1,0,0,2,"arrest case no charge",0,"Low"
"5320",33,"Male","25 - 45","African-American",0,9,0,0,23,"arrest case no charge",1,"High"
"5321",33,"Male","25 - 45","African-American",0,9,0,0,23,"arrest case no charge",1,"High"
"5322",24,"Male","Less than 25","African-American",0,3,0,1,0,"Possession of Cannabis",0,"Low"
"5323",37,"Male","25 - 45","African-American",0,4,0,0,4,"arrest case no charge",0,"Low"
"5324",37,"Male","25 - 45","Caucasian",0,1,0,0,0,"Possess Cannabis/20 Grams Or Less",0,"Low"
"5326",44,"Male","25 - 45","Caucasian",0,9,0,0,11,"Resist Officer w/Violence",0,"High"
"5327",44,"Male","25 - 45","Caucasian",0,9,0,0,11,"Resist Officer w/Violence",0,"High"
"5328",44,"Male","25 - 45","Caucasian",0,9,0,0,11,"Resist Officer w/Violence",0,"High"
"5329",33,"Male","25 - 45","African-American",0,8,0,0,0,"Viol Injunct Domestic Violence",0,"High"
"5330",24,"Male","Less than 25","Caucasian",0,10,3,2,8,"Aggravated Battery / Pregnant",0,"High"
"5331",27,"Female","25 - 45","Other",0,2,0,0,0,"Battery",0,"Low"
"5332",21,"Male","Less than 25","Other",0,6,0,0,0,"Robbery / No Weapon",0,"Medium"
"5333",21,"Male","Less than 25","Other",0,6,0,0,0,"Robbery / No Weapon",0,"Medium"
"5334",60,"Female","Greater than 45","Other",0,1,0,0,0,"Battery",0,"Low"
"5335",35,"Male","25 - 45","African-American",0,1,0,0,1,"Aggravated Battery / Pregnant",1,"Low"
"5336",50,"Male","Greater than 45","Caucasian",0,2,0,0,1,"Grand Theft in the 3rd Degree",0,"Low"
"5337",38,"Female","25 - 45","African-American",0,1,0,0,0,"Procure For Prostitution",0,"Low"
"5338",38,"Female","25 - 45","African-American",0,1,0,0,0,"Procure For Prostitution",0,"Low"
"5339",24,"Female","Less than 25","Caucasian",0,8,0,0,0,"Possession of Cocaine",0,"High"
"5340",24,"Female","Less than 25","Caucasian",0,8,0,0,0,"Possession of Cocaine",0,"High"
"5341",24,"Female","Less than 25","Caucasian",0,8,0,0,0,"Possession of Cocaine",0,"High"
"5342",21,"Male","Less than 25","Other",1,7,0,0,1,"arrest case no charge",0,"Medium"
"5343",49,"Male","Greater than 45","Caucasian",0,1,0,0,2,"DUI Property Damage/Injury",0,"Low"
"5344",49,"Male","Greater than 45","Caucasian",0,1,0,0,2,"DUI Property Damage/Injury",0,"Low"
"5345",38,"Male","25 - 45","African-American",0,6,0,0,9,"arrest case no charge",0,"Medium"
"5346",38,"Male","25 - 45","African-American",0,6,0,0,9,"arrest case no charge",0,"Medium"
"5347",61,"Male","Greater than 45","Other",0,1,0,0,0,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"5348",30,"Female","25 - 45","African-American",0,2,0,0,0,"Battery",0,"Low"
"5349",22,"Male","Less than 25","African-American",0,6,0,0,3,"Battery on a Person Over 65",1,"Medium"
"5350",30,"Male","25 - 45","Hispanic",0,2,0,0,1,"Battery",0,"Low"
"5351",31,"Male","25 - 45","African-American",0,1,0,0,0,"Burglary Conveyance Unoccup",0,"Low"
"5352",25,"Male","25 - 45","African-American",0,7,0,0,0,"Poss Counterfeit Payment Inst",1,"Medium"
"5353",25,"Male","25 - 45","African-American",0,7,0,0,0,"Poss Counterfeit Payment Inst",1,"Medium"
"5354",25,"Male","25 - 45","African-American",0,7,0,0,0,"Poss Counterfeit Payment Inst",1,"Medium"
"5355",28,"Male","25 - 45","Hispanic",0,1,0,0,0,"Corrupt Public Servant",0,"Low"
"5356",30,"Female","25 - 45","Hispanic",0,3,0,0,3,"Battery",1,"Low"
"5357",52,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"5358",24,"Female","Less than 25","Caucasian",0,6,0,1,3,"arrest case no charge",0,"Medium"
"5359",24,"Female","Less than 25","Caucasian",0,6,0,1,3,"arrest case no charge",0,"Medium"
"5360",26,"Male","25 - 45","Caucasian",0,2,0,0,0,"Aggravated Battery / Pregnant",0,"Low"
"5361",26,"Male","25 - 45","Other",0,4,0,0,0,"Battery",0,"Low"
"5362",31,"Female","25 - 45","African-American",0,1,0,0,0,"Aggravated Assault W/Dead Weap",0,"Low"
"5363",24,"Female","Less than 25","African-American",0,7,1,0,3,"Possession Of Heroin",0,"Medium"
"5364",43,"Male","25 - 45","African-American",0,9,0,0,21,"Pos Cannabis W/Intent Sel/Del",0,"High"
"5365",29,"Male","25 - 45","African-American",0,7,1,0,6,"Felon in Pos of Firearm or Amm",0,"Medium"
"5366",29,"Male","25 - 45","African-American",0,7,1,0,6,"Felon in Pos of Firearm or Amm",0,"Medium"
"5367",45,"Male","Greater than 45","Caucasian",0,9,0,0,9,"Felony Petit Theft",1,"High"
"5368",45,"Male","Greater than 45","Caucasian",0,9,0,0,9,"Felony Petit Theft",1,"High"
"5369",45,"Male","Greater than 45","Caucasian",0,9,0,0,9,"Felony Petit Theft",1,"High"
"5370",45,"Male","Greater than 45","Caucasian",0,9,0,0,9,"Felony Petit Theft",1,"High"
"5371",50,"Male","Greater than 45","African-American",0,5,0,0,8,"Resist/Obstruct W/O Violence",0,"Medium"
"5372",20,"Male","Less than 25","African-American",0,9,0,0,0,"arrest case no charge",1,"High"
"5373",20,"Male","Less than 25","African-American",0,9,0,0,0,"arrest case no charge",1,"High"
"5374",29,"Male","25 - 45","African-American",0,8,0,0,4,"arrest case no charge",1,"High"
"5375",29,"Male","25 - 45","African-American",0,8,0,0,4,"arrest case no charge",1,"High"
"5376",43,"Male","25 - 45","Caucasian",0,6,0,0,1,"arrest case no charge",1,"Medium"
"5377",43,"Male","25 - 45","Caucasian",0,6,0,0,1,"arrest case no charge",1,"Medium"
"5378",37,"Male","25 - 45","African-American",3,10,0,0,17,"Tampering With Physical Evidence",0,"High"
"5379",37,"Male","25 - 45","African-American",3,10,0,0,17,"Tampering With Physical Evidence",0,"High"
"5380",37,"Male","25 - 45","African-American",3,10,0,0,17,"Tampering With Physical Evidence",0,"High"
"5381",26,"Male","25 - 45","Caucasian",0,5,0,0,2,"D.U.I. Serious Bodily Injury",0,"Medium"
"5382",46,"Female","Greater than 45","African-American",0,4,0,0,4,"arrest case no charge",0,"Low"
"5384",46,"Female","Greater than 45","African-American",0,1,0,0,0,"Felony Driving While Lic Suspd",0,"Low"
"5386",39,"Male","25 - 45","Caucasian",0,1,0,0,8,"Aggravated Assault W/dead Weap",0,"Low"
"5387",36,"Male","25 - 45","Hispanic",0,1,0,0,0,"Felony Battery (Dom Strang)",0,"Low"
"5388",36,"Male","25 - 45","Hispanic",0,1,0,0,0,"Felony Battery (Dom Strang)",0,"Low"
"5389",29,"Male","25 - 45","African-American",0,10,0,0,12,"Possession of Cocaine",1,"High"
"5390",29,"Male","25 - 45","African-American",0,10,0,0,12,"Possession of Cocaine",1,"High"
"5391",29,"Male","25 - 45","African-American",0,10,0,0,12,"Possession of Cocaine",1,"High"
"5392",29,"Male","25 - 45","African-American",0,10,0,0,12,"Possession of Cocaine",1,"High"
"5393",29,"Male","25 - 45","African-American",0,10,0,0,12,"Possession of Cocaine",1,"High"
"5394",41,"Male","25 - 45","Caucasian",0,1,0,0,0,"DUI Property Damage/Injury",0,"Low"
"5395",29,"Male","25 - 45","African-American",0,10,0,1,11,"arrest case no charge",1,"High"
"5396",29,"Male","25 - 45","African-American",0,10,0,1,11,"arrest case no charge",1,"High"
"5397",29,"Male","25 - 45","African-American",0,10,0,1,11,"arrest case no charge",1,"High"
"5398",27,"Male","25 - 45","African-American",0,9,0,0,4,"Petit Theft",0,"High"
"5399",27,"Male","25 - 45","African-American",0,9,0,0,4,"Petit Theft",0,"High"
"5400",25,"Female","25 - 45","African-American",0,7,0,0,5,"Poss Anti-Shoplifting Device",0,"Medium"
"5401",25,"Female","25 - 45","African-American",0,7,0,0,5,"Poss Anti-Shoplifting Device",0,"Medium"
"5402",25,"Female","25 - 45","African-American",0,7,0,0,5,"Poss Anti-Shoplifting Device",0,"Medium"
"5403",41,"Male","25 - 45","Caucasian",0,9,0,0,3,"arrest case no charge",0,"High"
"5404",41,"Male","25 - 45","Caucasian",0,9,0,0,3,"arrest case no charge",0,"High"
"5405",23,"Male","Less than 25","African-American",1,7,0,0,2,"Deliver Cocaine",0,"Medium"
"5406",23,"Male","Less than 25","African-American",1,7,0,0,2,"Deliver Cocaine",0,"Medium"
"5407",46,"Female","Greater than 45","African-American",0,8,0,0,1,"arrest case no charge",1,"High"
"5408",46,"Female","Greater than 45","African-American",0,8,0,0,1,"arrest case no charge",1,"High"
"5409",46,"Female","Greater than 45","African-American",0,8,0,0,1,"arrest case no charge",1,"High"
"5410",46,"Female","Greater than 45","African-American",0,8,0,0,1,"arrest case no charge",1,"High"
"5413",45,"Male","Greater than 45","African-American",0,4,0,0,3,"Possession of Cocaine",0,"Low"
"5414",30,"Male","25 - 45","Caucasian",0,3,0,0,0,"DUI Property Damage/Injury",0,"Low"
"5415",34,"Male","25 - 45","Caucasian",0,6,0,0,1,"arrest case no charge",0,"Medium"
"5416",70,"Male","Greater than 45","Caucasian",0,1,0,0,11,"Possession of Cocaine",1,"Low"
"5417",53,"Male","Greater than 45","African-American",0,3,0,0,3,"Battery",0,"Low"
"5418",52,"Male","Greater than 45","Caucasian",0,1,0,0,2,"arrest case no charge",0,"Low"
"5419",36,"Male","25 - 45","Caucasian",0,2,0,0,1,"Battery",0,"Low"
"5420",36,"Male","25 - 45","Caucasian",0,2,0,0,1,"Battery",0,"Low"
"5421",23,"Male","Less than 25","African-American",0,3,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"5422",51,"Male","Greater than 45","Hispanic",0,1,0,0,0,"DUI - Enhanced",0,"Low"
"5423",25,"Male","25 - 45","Other",0,1,0,0,0,"Battery",0,"Low"
"5424",51,"Male","Greater than 45","African-American",0,2,0,0,4,"Susp Drivers Lic 1st Offense",1,"Low"
"5425",51,"Male","Greater than 45","African-American",0,2,0,0,4,"Susp Drivers Lic 1st Offense",1,"Low"
"5430",28,"Male","25 - 45","African-American",0,5,0,0,2,"Poss Pyrrolidinovalerophenone",0,"Medium"
"5431",45,"Female","Greater than 45","Native American",0,10,0,0,15,"Driving While License Revoked",1,"High"
"5432",45,"Female","Greater than 45","Native American",0,10,0,0,15,"Driving While License Revoked",1,"High"
"5433",55,"Male","Greater than 45","African-American",0,6,0,0,21,"Felony Battery w/Prior Convict",1,"Medium"
"5434",55,"Male","Greater than 45","African-American",0,6,0,0,21,"Felony Battery w/Prior Convict",1,"Medium"
"5435",49,"Female","Greater than 45","Caucasian",0,1,0,0,1,"arrest case no charge",0,"Low"
"5436",26,"Female","25 - 45","African-American",0,6,0,0,9,"Driving License Suspended",1,"Medium"
"5437",25,"Male","25 - 45","Caucasian",0,2,0,0,0,"DUI - Enhanced",0,"Low"
"5439",47,"Female","Greater than 45","Caucasian",0,1,0,0,0,"Battery on Law Enforc Officer",0,"Low"
"5440",24,"Female","Less than 25","African-American",0,6,0,0,3,"Possession Of Clonazepam",0,"Medium"
"5441",24,"Female","Less than 25","African-American",0,6,0,0,3,"Possession Of Clonazepam",0,"Medium"
"5442",24,"Female","Less than 25","African-American",0,6,0,0,3,"Possession Of Clonazepam",0,"Medium"
"5443",27,"Male","25 - 45","African-American",0,2,0,0,0,"Battery",0,"Low"
"5444",25,"Male","25 - 45","Caucasian",0,7,2,0,5,"DUI Level 0.15 Or Minor In Veh",1,"Medium"
"5445",25,"Male","25 - 45","Caucasian",0,7,2,0,5,"DUI Level 0.15 Or Minor In Veh",1,"Medium"
"5446",31,"Male","25 - 45","African-American",0,2,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"5447",21,"Male","Less than 25","African-American",0,10,1,0,1,"arrest case no charge",1,"High"
"5448",21,"Male","Less than 25","African-American",0,10,1,0,1,"arrest case no charge",1,"High"
"5452",37,"Male","25 - 45","African-American",0,10,0,1,26,"Driving While License Revoked",1,"High"
"5453",37,"Male","25 - 45","African-American",0,10,0,1,26,"Driving While License Revoked",1,"High"
"5454",37,"Male","25 - 45","African-American",0,10,0,1,26,"Driving While License Revoked",1,"High"
"5455",21,"Male","Less than 25","African-American",0,9,0,0,1,"Possession of Cocaine",1,"High"
"5456",21,"Male","Less than 25","African-American",0,9,0,0,1,"Possession of Cocaine",1,"High"
"5457",21,"Male","Less than 25","African-American",0,6,0,0,0,"Burglary Structure Unoccup",0,"Medium"
"5459",26,"Male","25 - 45","African-American",0,1,0,0,0,"Battery",0,"Low"
"5460",31,"Male","25 - 45","Caucasian",0,2,0,0,0,"Driving Under The Influence",0,"Low"
"5461",25,"Male","25 - 45","African-American",0,10,0,0,4,"Possession of Cocaine",1,"High"
"5462",25,"Male","25 - 45","African-American",0,10,0,0,4,"Possession of Cocaine",1,"High"
"5463",54,"Male","Greater than 45","African-American",0,6,0,0,5,"arrest case no charge",0,"Medium"
"5464",27,"Female","25 - 45","African-American",0,5,0,0,3,"Neglect Child / Bodily Harm",1,"Medium"
"5465",27,"Female","25 - 45","African-American",0,5,0,0,3,"Neglect Child / Bodily Harm",1,"Medium"
"5466",27,"Female","25 - 45","African-American",0,5,0,0,3,"Neglect Child / Bodily Harm",1,"Medium"
"5467",30,"Male","25 - 45","Caucasian",0,4,0,0,3,"Crimin Mischief Damage $1000+",1,"Low"
"5468",30,"Male","25 - 45","Caucasian",0,4,0,0,3,"Crimin Mischief Damage $1000+",1,"Low"
"5469",28,"Male","25 - 45","Caucasian",0,2,0,0,2,"Grand Theft (Motor Vehicle)",0,"Low"
"5470",28,"Male","25 - 45","Caucasian",0,2,0,0,2,"Grand Theft (Motor Vehicle)",0,"Low"
"5471",70,"Male","Greater than 45","Caucasian",0,1,0,0,0,"DUI Property Damage/Injury",0,"Low"
"5472",37,"Male","25 - 45","Caucasian",0,9,0,0,11,"Deliver Cannabis",1,"High"
"5473",37,"Male","25 - 45","Caucasian",0,9,0,0,11,"Deliver Cannabis",1,"High"
"5474",37,"Male","25 - 45","Caucasian",0,9,0,0,11,"Deliver Cannabis",1,"High"
"5475",37,"Male","25 - 45","Caucasian",0,9,0,0,11,"Deliver Cannabis",1,"High"
"5476",37,"Male","25 - 45","Caucasian",0,9,0,0,11,"Deliver Cannabis",1,"High"
"5477",46,"Male","Greater than 45","African-American",0,5,0,0,5,"Agg Fleeing and Eluding",1,"Medium"
"5478",46,"Male","Greater than 45","African-American",0,5,0,0,5,"Agg Fleeing and Eluding",1,"Medium"
"5479",46,"Male","Greater than 45","African-American",0,5,0,0,5,"Agg Fleeing and Eluding",1,"Medium"
"5480",46,"Male","Greater than 45","African-American",0,5,0,0,5,"Agg Fleeing and Eluding",1,"Medium"
"5481",40,"Male","25 - 45","Other",0,1,0,0,4,"Battery",1,"Low"
"5482",40,"Male","25 - 45","Other",0,1,0,0,4,"Battery",1,"Low"
"5483",40,"Male","25 - 45","Other",0,1,0,0,4,"Battery",1,"Low"
"5484",20,"Male","Less than 25","African-American",1,8,0,0,1,"Grand Theft in the 3rd Degree",1,"High"
"5485",20,"Male","Less than 25","African-American",1,8,0,0,1,"Grand Theft in the 3rd Degree",1,"High"
"5486",43,"Male","25 - 45","African-American",0,4,0,0,18,"arrest case no charge",1,"Low"
"5487",43,"Male","25 - 45","African-American",0,4,0,0,18,"arrest case no charge",1,"Low"
"5488",43,"Male","25 - 45","African-American",0,4,0,0,18,"arrest case no charge",1,"Low"
"5489",43,"Male","25 - 45","African-American",0,4,0,0,18,"arrest case no charge",1,"Low"
"5490",43,"Male","25 - 45","African-American",0,4,0,0,18,"arrest case no charge",1,"Low"
"5491",38,"Male","25 - 45","African-American",0,6,0,0,15,"Aggravated Assault w/Firearm",0,"Medium"
"5492",38,"Male","25 - 45","African-American",0,6,0,0,15,"Aggravated Assault w/Firearm",0,"Medium"
"5493",29,"Male","25 - 45","African-American",0,4,0,0,0,"Crim Use of Personal ID Info",0,"Low"
"5494",37,"Male","25 - 45","African-American",0,2,0,0,8,"Opert With Susp DL 2nd Offens",1,"Low"
"5495",37,"Male","25 - 45","African-American",0,2,0,0,8,"Opert With Susp DL 2nd Offens",1,"Low"
"5496",37,"Male","25 - 45","African-American",0,2,0,0,8,"Opert With Susp DL 2nd Offens",1,"Low"
"5497",37,"Male","25 - 45","African-American",0,2,0,0,8,"Opert With Susp DL 2nd Offens",1,"Low"
"5498",38,"Male","25 - 45","Hispanic",0,4,0,0,3,"Possession of Cocaine",0,"Low"
"5499",27,"Female","25 - 45","Caucasian",0,3,0,0,0,"Possession of Cannabis",0,"Low"
"5500",20,"Female","Less than 25","Other",0,5,0,0,0,"Aggravated Assault W/Dead Weap",1,"Medium"
"5501",44,"Male","25 - 45","Hispanic",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"5502",42,"Male","25 - 45","Caucasian",0,3,0,0,0,"Possession of Hydrocodone",0,"Low"
"5503",42,"Male","25 - 45","Caucasian",0,3,0,0,0,"Possession of Hydrocodone",0,"Low"
"5505",31,"Male","25 - 45","Caucasian",0,5,0,0,6,"Battery",0,"Medium"
"5506",29,"Male","25 - 45","African-American",0,2,0,0,3,"arrest case no charge",1,"Low"
"5507",29,"Male","25 - 45","African-American",0,2,0,0,3,"arrest case no charge",1,"Low"
"5508",29,"Male","25 - 45","African-American",0,2,0,0,3,"arrest case no charge",1,"Low"
"5509",48,"Male","Greater than 45","Caucasian",0,7,0,0,13,"Child Abuse",1,"Medium"
"5510",30,"Female","25 - 45","African-American",0,2,0,0,0,"Battery",0,"Low"
"5511",25,"Female","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",1,"Medium"
"5512",25,"Female","25 - 45","Caucasian",0,5,0,0,2,"arrest case no charge",1,"Medium"
